air_temp,dni,ghi,period_end,period
8,0,0,2021-11-23T02:15:00+00:00,PT15M
8,0,0,2021-11-23T02:30:00+00:00,PT15M
8,0,0,2021-11-23T02:45:00+00:00,PT15M
8,0,0,2021-11-23T03:00:00+00:00,PT15M
8,0,0,2021-11-23T03:15:00+00:00,PT15M
8,0,0,2021-11-23T03:30:00+00:00,PT15M
7,0,0,2021-11-23T03:45:00+00:00,PT15M
7,0,0,2021-11-23T04:00:00+00:00,PT15M
7,0,0,2021-11-23T04:15:00+00:00,PT15M
7,0,0,2021-11-23T04:30:00+00:00,PT15M
7,0,0,2021-11-23T04:45:00+00:00,PT15M
7,0,0,2021-11-23T05:00:00+00:00,PT15M
7,0,0,2021-11-23T05:15:00+00:00,PT15M
7,0,0,2021-11-23T05:30:00+00:00,PT15M
7,0,0,2021-11-23T05:45:00+00:00,PT15M
7,0,0,2021-11-23T06:00:00+00:00,PT15M
7,0,0,2021-11-23T06:15:00+00:00,PT15M
7,0,0,2021-11-23T06:30:00+00:00,PT15M
7,0,0,2021-11-23T06:45:00+00:00,PT15M
7,0,0,2021-11-23T07:00:00+00:00,PT15M
7,0,0,2021-11-23T07:15:00+00:00,PT15M
7,0,3,2021-11-23T07:30:00+00:00,PT15M
7,0,16,2021-11-23T07:45:00+00:00,PT15M
7,10,32,2021-11-23T08:00:00+00:00,PT15M
7,224,61,2021-11-23T08:15:00+00:00,PT15M
7,338,86,2021-11-23T08:30:00+00:00,PT15M
8,396,109,2021-11-23T08:45:00+00:00,PT15M
8,275,118,2021-11-23T09:00:00+00:00,PT15M
8,114,120,2021-11-23T09:15:00+00:00,PT15M
8,67,127,2021-11-23T09:30:00+00:00,PT15M
9,137,148,2021-11-23T09:45:00+00:00,PT15M
9,497,200,2021-11-23T10:00:00+00:00,PT15M
9,358,195,2021-11-23T10:15:00+00:00,PT15M
10,40,153,2021-11-23T10:30:00+00:00,PT15M
10,0,124,2021-11-23T10:45:00+00:00,PT15M
10,0,146,2021-11-23T11:00:00+00:00,PT15M
10,62,173,2021-11-23T11:15:00+00:00,PT15M
10,251,205,2021-11-23T11:30:00+00:00,PT15M
10,231,200,2021-11-23T11:45:00+00:00,PT15M
10,160,187,2021-11-23T12:00:00+00:00,PT15M
10,1,148,2021-11-23T12:15:00+00:00,PT15M
10,0,135,2021-11-23T12:30:00+00:00,PT15M
10,9,143,2021-11-23T12:45:00+00:00,PT15M
10,12,132,2021-11-23T13:00:00+00:00,PT15M
10,171,147,2021-11-23T13:15:00+00:00,PT15M
10,250,143,2021-11-23T13:30:00+00:00,PT15M
10,125,115,2021-11-23T13:45:00+00:00,PT15M
10,394,121,2021-11-23T14:00:00+00:00,PT15M
10,407,103,2021-11-23T14:15:00+00:00,PT15M
10,162,70,2021-11-23T14:30:00+00:00,PT15M
9,0,37,2021-11-23T14:45:00+00:00,PT15M
9,0,19,2021-11-23T15:00:00+00:00,PT15M
9,0,7,2021-11-23T15:15:00+00:00,PT15M
9,0,1,2021-11-23T15:30:00+00:00,PT15M
9,0,0,2021-11-23T15:45:00+00:00,PT15M
8,0,0,2021-11-23T16:00:00+00:00,PT15M
8,0,0,2021-11-23T16:15:00+00:00,PT15M
8,0,0,2021-11-23T16:30:00+00:00,PT15M
8,0,0,2021-11-23T16:45:00+00:00,PT15M
8,0,0,2021-11-23T17:00:00+00:00,PT15M
7,0,0,2021-11-23T17:15:00+00:00,PT15M
7,0,0,2021-11-23T17:30:00+00:00,PT15M
7,0,0,2021-11-23T17:45:00+00:00,PT15M
7,0,0,2021-11-23T18:00:00+00:00,PT15M
7,0,0,2021-11-23T18:15:00+00:00,PT15M
7,0,0,2021-11-23T18:30:00+00:00,PT15M
7,0,0,2021-11-23T18:45:00+00:00,PT15M
7,0,0,2021-11-23T19:00:00+00:00,PT15M
7,0,0,2021-11-23T19:15:00+00:00,PT15M
6,0,0,2021-11-23T19:30:00+00:00,PT15M
6,0,0,2021-11-23T19:45:00+00:00,PT15M
6,0,0,2021-11-23T20:00:00+00:00,PT15M
6,0,0,2021-11-23T20:15:00+00:00,PT15M
6,0,0,2021-11-23T20:30:00+00:00,PT15M
6,0,0,2021-11-23T20:45:00+00:00,PT15M
6,0,0,2021-11-23T21:00:00+00:00,PT15M
6,0,0,2021-11-23T21:15:00+00:00,PT15M
6,0,0,2021-11-23T21:30:00+00:00,PT15M
6,0,0,2021-11-23T21:45:00+00:00,PT15M
6,0,0,2021-11-23T22:00:00+00:00,PT15M
6,0,0,2021-11-23T22:15:00+00:00,PT15M
6,0,0,2021-11-23T22:30:00+00:00,PT15M
6,0,0,2021-11-23T22:45:00+00:00,PT15M
6,0,0,2021-11-23T23:00:00+00:00,PT15M
6,0,0,2021-11-23T23:15:00+00:00,PT15M
7,0,0,2021-11-23T23:30:00+00:00,PT15M
7,0,0,2021-11-23T23:45:00+00:00,PT15M
7,0,0,2021-11-24T00:00:00+00:00,PT15M
7,0,0,2021-11-24T00:15:00+00:00,PT15M
7,0,0,2021-11-24T00:30:00+00:00,PT15M
7,0,0,2021-11-24T00:45:00+00:00,PT15M
7,0,0,2021-11-24T01:00:00+00:00,PT15M
7,0,0,2021-11-24T01:15:00+00:00,PT15M
7,0,0,2021-11-24T01:30:00+00:00,PT15M
7,0,0,2021-11-24T01:45:00+00:00,PT15M
7,0,0,2021-11-24T02:00:00+00:00,PT15M
7,0,0,2021-11-24T02:15:00+00:00,PT15M
7,0,0,2021-11-24T02:30:00+00:00,PT15M
7,0,0,2021-11-24T02:45:00+00:00,PT15M
7,0,0,2021-11-24T03:00:00+00:00,PT15M
7,0,0,2021-11-24T03:15:00+00:00,PT15M
7,0,0,2021-11-24T03:30:00+00:00,PT15M
7,0,0,2021-11-24T03:45:00+00:00,PT15M
7,0,0,2021-11-24T04:00:00+00:00,PT15M
7,0,0,2021-11-24T04:15:00+00:00,PT15M
7,0,0,2021-11-24T04:30:00+00:00,PT15M
7,0,0,2021-11-24T04:45:00+00:00,PT15M
7,0,0,2021-11-24T05:00:00+00:00,PT15M
7,0,0,2021-11-24T05:15:00+00:00,PT15M
7,0,0,2021-11-24T05:30:00+00:00,PT15M
7,0,0,2021-11-24T05:45:00+00:00,PT15M
7,0,0,2021-11-24T06:00:00+00:00,PT15M
7,0,0,2021-11-24T06:15:00+00:00,PT15M
7,0,0,2021-11-24T06:30:00+00:00,PT15M
7,0,0,2021-11-24T06:45:00+00:00,PT15M
7,0,0,2021-11-24T07:00:00+00:00,PT15M
7,0,0,2021-11-24T07:15:00+00:00,PT15M
7,0,2,2021-11-24T07:30:00+00:00,PT15M
7,0,11,2021-11-24T07:45:00+00:00,PT15M
7,0,18,2021-11-24T08:00:00+00:00,PT15M
7,0,23,2021-11-24T08:15:00+00:00,PT15M
7,0,26,2021-11-24T08:30:00+00:00,PT15M
8,0,29,2021-11-24T08:45:00+00:00,PT15M
8,0,32,2021-11-24T09:00:00+00:00,PT15M
8,0,31,2021-11-24T09:15:00+00:00,PT15M
8,0,36,2021-11-24T09:30:00+00:00,PT15M
8,0,50,2021-11-24T09:45:00+00:00,PT15M
8,0,58,2021-11-24T10:00:00+00:00,PT15M
8,0,63,2021-11-24T10:15:00+00:00,PT15M
8,0,68,2021-11-24T10:30:00+00:00,PT15M
8,0,72,2021-11-24T10:45:00+00:00,PT15M
8,0,72,2021-11-24T11:00:00+00:00,PT15M
8,0,71,2021-11-24T11:15:00+00:00,PT15M
8,0,68,2021-11-24T11:30:00+00:00,PT15M
8,0,67,2021-11-24T11:45:00+00:00,PT15M
8,0,70,2021-11-24T12:00:00+00:00,PT15M
8,0,67,2021-11-24T12:15:00+00:00,PT15M
8,0,64,2021-11-24T12:30:00+00:00,PT15M
8,0,68,2021-11-24T12:45:00+00:00,PT15M
8,0,71,2021-11-24T13:00:00+00:00,PT15M
8,0,67,2021-11-24T13:15:00+00:00,PT15M
8,0,59,2021-11-24T13:30:00+00:00,PT15M
8,0,56,2021-11-24T13:45:00+00:00,PT15M
8,0,46,2021-11-24T14:00:00+00:00,PT15M
8,0,39,2021-11-24T14:15:00+00:00,PT15M
8,0,38,2021-11-24T14:30:00+00:00,PT15M
8,0,34,2021-11-24T14:45:00+00:00,PT15M
8,0,17,2021-11-24T15:00:00+00:00,PT15M
8,0,3,2021-11-24T15:15:00+00:00,PT15M
7,0,0,2021-11-24T15:30:00+00:00,PT15M
7,0,0,2021-11-24T15:45:00+00:00,PT15M
7,0,0,2021-11-24T16:00:00+00:00,PT15M
7,0,0,2021-11-24T16:15:00+00:00,PT15M
7,0,0,2021-11-24T16:30:00+00:00,PT15M
7,0,0,2021-11-24T16:45:00+00:00,PT15M
7,0,0,2021-11-24T17:00:00+00:00,PT15M
7,0,0,2021-11-24T17:15:00+00:00,PT15M
7,0,0,2021-11-24T17:30:00+00:00,PT15M
7,0,0,2021-11-24T17:45:00+00:00,PT15M
7,0,0,2021-11-24T18:00:00+00:00,PT15M
7,0,0,2021-11-24T18:15:00+00:00,PT15M
7,0,0,2021-11-24T18:30:00+00:00,PT15M
7,0,0,2021-11-24T18:45:00+00:00,PT15M
7,0,0,2021-11-24T19:00:00+00:00,PT15M
7,0,0,2021-11-24T19:15:00+00:00,PT15M
7,0,0,2021-11-24T19:30:00+00:00,PT15M
7,0,0,2021-11-24T19:45:00+00:00,PT15M
7,0,0,2021-11-24T20:00:00+00:00,PT15M
7,0,0,2021-11-24T20:15:00+00:00,PT15M
7,0,0,2021-11-24T20:30:00+00:00,PT15M
7,0,0,2021-11-24T20:45:00+00:00,PT15M
7,0,0,2021-11-24T21:00:00+00:00,PT15M
7,0,0,2021-11-24T21:15:00+00:00,PT15M
7,0,0,2021-11-24T21:30:00+00:00,PT15M
6,0,0,2021-11-24T21:45:00+00:00,PT15M
6,0,0,2021-11-24T22:00:00+00:00,PT15M
6,0,0,2021-11-24T22:15:00+00:00,PT15M
6,0,0,2021-11-24T22:30:00+00:00,PT15M
6,0,0,2021-11-24T22:45:00+00:00,PT15M
6,0,0,2021-11-24T23:00:00+00:00,PT15M
6,0,0,2021-11-24T23:15:00+00:00,PT15M
6,0,0,2021-11-24T23:30:00+00:00,PT15M
6,0,0,2021-11-24T23:45:00+00:00,PT15M
6,0,0,2021-11-25T00:00:00+00:00,PT15M
6,0,0,2021-11-25T00:15:00+00:00,PT15M
6,0,0,2021-11-25T00:30:00+00:00,PT15M
6,0,0,2021-11-25T00:45:00+00:00,PT15M
6,0,0,2021-11-25T01:00:00+00:00,PT15M
6,0,0,2021-11-25T01:15:00+00:00,PT15M
6,0,0,2021-11-25T01:30:00+00:00,PT15M
6,0,0,2021-11-25T01:45:00+00:00,PT15M
6,0,0,2021-11-25T02:00:00+00:00,PT15M
6,0,0,2021-11-25T02:15:00+00:00,PT15M
6,0,0,2021-11-25T02:30:00+00:00,PT15M
6,0,0,2021-11-25T02:45:00+00:00,PT15M
6,0,0,2021-11-25T03:00:00+00:00,PT15M
6,0,0,2021-11-25T03:15:00+00:00,PT15M
6,0,0,2021-11-25T03:30:00+00:00,PT15M
5,0,0,2021-11-25T03:45:00+00:00,PT15M
5,0,0,2021-11-25T04:00:00+00:00,PT15M
5,0,0,2021-11-25T04:15:00+00:00,PT15M
5,0,0,2021-11-25T04:30:00+00:00,PT15M
5,0,0,2021-11-25T04:45:00+00:00,PT15M
5,0,0,2021-11-25T05:00:00+00:00,PT15M
5,0,0,2021-11-25T05:15:00+00:00,PT15M
5,0,0,2021-11-25T05:30:00+00:00,PT15M
5,0,0,2021-11-25T05:45:00+00:00,PT15M
6,0,0,2021-11-25T06:00:00+00:00,PT15M
6,0,0,2021-11-25T06:15:00+00:00,PT15M
6,0,0,2021-11-25T06:30:00+00:00,PT15M
6,0,0,2021-11-25T06:45:00+00:00,PT15M
6,0,0,2021-11-25T07:00:00+00:00,PT15M
6,0,0,2021-11-25T07:15:00+00:00,PT15M
6,0,1,2021-11-25T07:30:00+00:00,PT15M
6,0,10,2021-11-25T07:45:00+00:00,PT15M
6,0,20,2021-11-25T08:00:00+00:00,PT15M
6,0,24,2021-11-25T08:15:00+00:00,PT15M
6,0,24,2021-11-25T08:30:00+00:00,PT15M
6,0,34,2021-11-25T08:45:00+00:00,PT15M
6,0,44,2021-11-25T09:00:00+00:00,PT15M
7,0,36,2021-11-25T09:15:00+00:00,PT15M
7,0,34,2021-11-25T09:30:00+00:00,PT15M
7,0,47,2021-11-25T09:45:00+00:00,PT15M
8,0,69,2021-11-25T10:00:00+00:00,PT15M
8,0,107,2021-11-25T10:15:00+00:00,PT15M
8,0,132,2021-11-25T10:30:00+00:00,PT15M
8,0,115,2021-11-25T10:45:00+00:00,PT15M
9,0,130,2021-11-25T11:00:00+00:00,PT15M
9,79,167,2021-11-25T11:15:00+00:00,PT15M
9,567,239,2021-11-25T11:30:00+00:00,PT15M
8,361,212,2021-11-25T11:45:00+00:00,PT15M
8,10,140,2021-11-25T12:00:00+00:00,PT15M
8,0,122,2021-11-25T12:15:00+00:00,PT15M
8,270,188,2021-11-25T12:30:00+00:00,PT15M
8,119,148,2021-11-25T12:45:00+00:00,PT15M
8,1,102,2021-11-25T13:00:00+00:00,PT15M
8,476,176,2021-11-25T13:15:00+00:00,PT15M
8,226,136,2021-11-25T13:30:00+00:00,PT15M
8,0,82,2021-11-25T13:45:00+00:00,PT15M
8,26,83,2021-11-25T14:00:00+00:00,PT15M
8,107,80,2021-11-25T14:15:00+00:00,PT15M
8,9,53,2021-11-25T14:30:00+00:00,PT15M
7,48,43,2021-11-25T14:45:00+00:00,PT15M
7,0,21,2021-11-25T15:00:00+00:00,PT15M
7,0,10,2021-11-25T15:15:00+00:00,PT15M
6,0,1,2021-11-25T15:30:00+00:00,PT15M
6,0,0,2021-11-25T15:45:00+00:00,PT15M
6,0,0,2021-11-25T16:00:00+00:00,PT15M
6,0,0,2021-11-25T16:15:00+00:00,PT15M
6,0,0,2021-11-25T16:30:00+00:00,PT15M
6,0,0,2021-11-25T16:45:00+00:00,PT15M
5,0,0,2021-11-25T17:00:00+00:00,PT15M
5,0,0,2021-11-25T17:15:00+00:00,PT15M
5,0,0,2021-11-25T17:30:00+00:00,PT15M
5,0,0,2021-11-25T17:45:00+00:00,PT15M
5,0,0,2021-11-25T18:00:00+00:00,PT15M
5,0,0,2021-11-25T18:15:00+00:00,PT15M
4,0,0,2021-11-25T18:30:00+00:00,PT15M
4,0,0,2021-11-25T18:45:00+00:00,PT15M
4,0,0,2021-11-25T19:00:00+00:00,PT15M
4,0,0,2021-11-25T19:15:00+00:00,PT15M
4,0,0,2021-11-25T19:30:00+00:00,PT15M
4,0,0,2021-11-25T19:45:00+00:00,PT15M
4,0,0,2021-11-25T20:00:00+00:00,PT15M
4,0,0,2021-11-25T20:15:00+00:00,PT15M
4,0,0,2021-11-25T20:30:00+00:00,PT15M
4,0,0,2021-11-25T20:45:00+00:00,PT15M
4,0,0,2021-11-25T21:00:00+00:00,PT15M
4,0,0,2021-11-25T21:15:00+00:00,PT15M
4,0,0,2021-11-25T21:30:00+00:00,PT15M
4,0,0,2021-11-25T21:45:00+00:00,PT15M
4,0,0,2021-11-25T22:00:00+00:00,PT15M
4,0,0,2021-11-25T22:15:00+00:00,PT15M
4,0,0,2021-11-25T22:30:00+00:00,PT15M
4,0,0,2021-11-25T22:45:00+00:00,PT15M
4,0,0,2021-11-25T23:00:00+00:00,PT15M
4,0,0,2021-11-25T23:15:00+00:00,PT15M
4,0,0,2021-11-25T23:30:00+00:00,PT15M
4,0,0,2021-11-25T23:45:00+00:00,PT15M
4,0,0,2021-11-26T00:00:00+00:00,PT15M
4,0,0,2021-11-26T00:15:00+00:00,PT15M
4,0,0,2021-11-26T00:30:00+00:00,PT15M
4,0,0,2021-11-26T00:45:00+00:00,PT15M
4,0,0,2021-11-26T01:00:00+00:00,PT15M
4,0,0,2021-11-26T01:15:00+00:00,PT15M
4,0,0,2021-11-26T01:30:00+00:00,PT15M
4,0,0,2021-11-26T01:45:00+00:00,PT15M
4,0,0,2021-11-26T02:00:00+00:00,PT15M
4,0,0,2021-11-26T02:15:00+00:00,PT15M
4,0,0,2021-11-26T02:30:00+00:00,PT15M
4,0,0,2021-11-26T02:45:00+00:00,PT15M
4,0,0,2021-11-26T03:00:00+00:00,PT15M
4,0,0,2021-11-26T03:15:00+00:00,PT15M
4,0,0,2021-11-26T03:30:00+00:00,PT15M
4,0,0,2021-11-26T03:45:00+00:00,PT15M
4,0,0,2021-11-26T04:00:00+00:00,PT15M
4,0,0,2021-11-26T04:15:00+00:00,PT15M
4,0,0,2021-11-26T04:30:00+00:00,PT15M
4,0,0,2021-11-26T04:45:00+00:00,PT15M
4,0,0,2021-11-26T05:00:00+00:00,PT15M
4,0,0,2021-11-26T05:15:00+00:00,PT15M
4,0,0,2021-11-26T05:30:00+00:00,PT15M
4,0,0,2021-11-26T05:45:00+00:00,PT15M
4,0,0,2021-11-26T06:00:00+00:00,PT15M
4,0,0,2021-11-26T06:15:00+00:00,PT15M
4,0,0,2021-11-26T06:30:00+00:00,PT15M
4,0,0,2021-11-26T06:45:00+00:00,PT15M
4,0,0,2021-11-26T07:00:00+00:00,PT15M
4,0,0,2021-11-26T07:15:00+00:00,PT15M
4,0,0,2021-11-26T07:30:00+00:00,PT15M
4,0,1,2021-11-26T07:45:00+00:00,PT15M
4,0,6,2021-11-26T08:00:00+00:00,PT15M
4,0,19,2021-11-26T08:15:00+00:00,PT15M
4,0,28,2021-11-26T08:30:00+00:00,PT15M
4,0,35,2021-11-26T08:45:00+00:00,PT15M
4,0,47,2021-11-26T09:00:00+00:00,PT15M
4,0,58,2021-11-26T09:15:00+00:00,PT15M
5,0,67,2021-11-26T09:30:00+00:00,PT15M
5,0,87,2021-11-26T09:45:00+00:00,PT15M
5,0,105,2021-11-26T10:00:00+00:00,PT15M
5,0,112,2021-11-26T10:15:00+00:00,PT15M
5,0,114,2021-11-26T10:30:00+00:00,PT15M
5,0,105,2021-11-26T10:45:00+00:00,PT15M
5,0,90,2021-11-26T11:00:00+00:00,PT15M
5,0,107,2021-11-26T11:15:00+00:00,PT15M
5,0,122,2021-11-26T11:30:00+00:00,PT15M
5,0,109,2021-11-26T11:45:00+00:00,PT15M
5,0,105,2021-11-26T12:00:00+00:00,PT15M
5,0,98,2021-11-26T12:15:00+00:00,PT15M
5,0,88,2021-11-26T12:30:00+00:00,PT15M
5,0,108,2021-11-26T12:45:00+00:00,PT15M
5,29,135,2021-11-26T13:00:00+00:00,PT15M
5,0,104,2021-11-26T13:15:00+00:00,PT15M
5,0,67,2021-11-26T13:30:00+00:00,PT15M
5,0,60,2021-11-26T13:45:00+00:00,PT15M
5,0,59,2021-11-26T14:00:00+00:00,PT15M
4,0,56,2021-11-26T14:15:00+00:00,PT15M
4,0,46,2021-11-26T14:30:00+00:00,PT15M
4,0,26,2021-11-26T14:45:00+00:00,PT15M
4,0,6,2021-11-26T15:00:00+00:00,PT15M
4,0,1,2021-11-26T15:15:00+00:00,PT15M
4,0,0,2021-11-26T15:30:00+00:00,PT15M
4,0,0,2021-11-26T15:45:00+00:00,PT15M
4,0,0,2021-11-26T16:00:00+00:00,PT15M
4,0,0,2021-11-26T16:15:00+00:00,PT15M
4,0,0,2021-11-26T16:30:00+00:00,PT15M
4,0,0,2021-11-26T16:45:00+00:00,PT15M
3,0,0,2021-11-26T17:00:00+00:00,PT15M
3,0,0,2021-11-26T17:15:00+00:00,PT15M
3,0,0,2021-11-26T17:30:00+00:00,PT15M
3,0,0,2021-11-26T17:45:00+00:00,PT15M
3,0,0,2021-11-26T18:00:00+00:00,PT15M
3,0,0,2021-11-26T18:15:00+00:00,PT15M
3,0,0,2021-11-26T18:30:00+00:00,PT15M
3,0,0,2021-11-26T18:45:00+00:00,PT15M
3,0,0,2021-11-26T19:00:00+00:00,PT15M
3,0,0,2021-11-26T19:15:00+00:00,PT15M
3,0,0,2021-11-26T19:30:00+00:00,PT15M
3,0,0,2021-11-26T19:45:00+00:00,PT15M
3,0,0,2021-11-26T20:00:00+00:00,PT15M
3,0,0,2021-11-26T20:15:00+00:00,PT15M
3,0,0,2021-11-26T20:30:00+00:00,PT15M
3,0,0,2021-11-26T20:45:00+00:00,PT15M
3,0,0,2021-11-26T21:00:00+00:00,PT15M
3,0,0,2021-11-26T21:15:00+00:00,PT15M
3,0,0,2021-11-26T21:30:00+00:00,PT15M
3,0,0,2021-11-26T21:45:00+00:00,PT15M
3,0,0,2021-11-26T22:00:00+00:00,PT15M
3,0,0,2021-11-26T22:15:00+00:00,PT15M
3,0,0,2021-11-26T22:30:00+00:00,PT15M
3,0,0,2021-11-26T22:45:00+00:00,PT15M
3,0,0,2021-11-26T23:00:00+00:00,PT15M
3,0,0,2021-11-26T23:15:00+00:00,PT15M
3,0,0,2021-11-26T23:30:00+00:00,PT15M
3,0,0,2021-11-26T23:45:00+00:00,PT15M
3,0,0,2021-11-27T00:00:00+00:00,PT15M
3,0,0,2021-11-27T00:15:00+00:00,PT15M
3,0,0,2021-11-27T00:30:00+00:00,PT15M
3,0,0,2021-11-27T00:45:00+00:00,PT15M
3,0,0,2021-11-27T01:00:00+00:00,PT15M
3,0,0,2021-11-27T01:15:00+00:00,PT15M
3,0,0,2021-11-27T01:30:00+00:00,PT15M
3,0,0,2021-11-27T01:45:00+00:00,PT15M
3,0,0,2021-11-27T02:00:00+00:00,PT15M
3,0,0,2021-11-27T02:15:00+00:00,PT15M
3,0,0,2021-11-27T02:30:00+00:00,PT15M
3,0,0,2021-11-27T02:45:00+00:00,PT15M
3,0,0,2021-11-27T03:00:00+00:00,PT15M
3,0,0,2021-11-27T03:15:00+00:00,PT15M
3,0,0,2021-11-27T03:30:00+00:00,PT15M
3,0,0,2021-11-27T03:45:00+00:00,PT15M
3,0,0,2021-11-27T04:00:00+00:00,PT15M
3,0,0,2021-11-27T04:15:00+00:00,PT15M
3,0,0,2021-11-27T04:30:00+00:00,PT15M
3,0,0,2021-11-27T04:45:00+00:00,PT15M
3,0,0,2021-11-27T05:00:00+00:00,PT15M
3,0,0,2021-11-27T05:15:00+00:00,PT15M
3,0,0,2021-11-27T05:30:00+00:00,PT15M
3,0,0,2021-11-27T05:45:00+00:00,PT15M
3,0,0,2021-11-27T06:00:00+00:00,PT15M
3,0,0,2021-11-27T06:15:00+00:00,PT15M
3,0,0,2021-11-27T06:30:00+00:00,PT15M
3,0,0,2021-11-27T06:45:00+00:00,PT15M
3,0,0,2021-11-27T07:00:00+00:00,PT15M
3,0,0,2021-11-27T07:15:00+00:00,PT15M
3,0,0,2021-11-27T07:30:00+00:00,PT15M
3,0,4,2021-11-27T07:45:00+00:00,PT15M
3,0,8,2021-11-27T08:00:00+00:00,PT15M
3,0,11,2021-11-27T08:15:00+00:00,PT15M
3,0,21,2021-11-27T08:30:00+00:00,PT15M
3,0,17,2021-11-27T08:45:00+00:00,PT15M
3,0,18,2021-11-27T09:00:00+00:00,PT15M
3,0,19,2021-11-27T09:15:00+00:00,PT15M
3,0,22,2021-11-27T09:30:00+00:00,PT15M
4,0,27,2021-11-27T09:45:00+00:00,PT15M
4,0,31,2021-11-27T10:00:00+00:00,PT15M
4,0,42,2021-11-27T10:15:00+00:00,PT15M
4,0,56,2021-11-27T10:30:00+00:00,PT15M
4,0,68,2021-11-27T10:45:00+00:00,PT15M
4,0,73,2021-11-27T11:00:00+00:00,PT15M
4,0,71,2021-11-27T11:15:00+00:00,PT15M
4,0,68,2021-11-27T11:30:00+00:00,PT15M
4,0,60,2021-11-27T11:45:00+00:00,PT15M
4,0,53,2021-11-27T12:00:00+00:00,PT15M
4,0,52,2021-11-27T12:15:00+00:00,PT15M
4,0,57,2021-11-27T12:30:00+00:00,PT15M
4,0,59,2021-11-27T12:45:00+00:00,PT15M
4,0,53,2021-11-27T13:00:00+00:00,PT15M
4,0,45,2021-11-27T13:15:00+00:00,PT15M
4,0,40,2021-11-27T13:30:00+00:00,PT15M
4,0,41,2021-11-27T13:45:00+00:00,PT15M
4,0,36,2021-11-27T14:00:00+00:00,PT15M
3,0,30,2021-11-27T14:15:00+00:00,PT15M
3,0,27,2021-11-27T14:30:00+00:00,PT15M
3,0,18,2021-11-27T14:45:00+00:00,PT15M
3,0,10,2021-11-27T15:00:00+00:00,PT15M
3,0,4,2021-11-27T15:15:00+00:00,PT15M
3,0,0,2021-11-27T15:30:00+00:00,PT15M
3,0,0,2021-11-27T15:45:00+00:00,PT15M
3,0,0,2021-11-27T16:00:00+00:00,PT15M
3,0,0,2021-11-27T16:15:00+00:00,PT15M
3,0,0,2021-11-27T16:30:00+00:00,PT15M
2,0,0,2021-11-27T16:45:00+00:00,PT15M
2,0,0,2021-11-27T17:00:00+00:00,PT15M
2,0,0,2021-11-27T17:15:00+00:00,PT15M
2,0,0,2021-11-27T17:30:00+00:00,PT15M
2,0,0,2021-11-27T17:45:00+00:00,PT15M
2,0,0,2021-11-27T18:00:00+00:00,PT15M
2,0,0,2021-11-27T18:15:00+00:00,PT15M
2,0,0,2021-11-27T18:30:00+00:00,PT15M
2,0,0,2021-11-27T18:45:00+00:00,PT15M
2,0,0,2021-11-27T19:00:00+00:00,PT15M
2,0,0,2021-11-27T19:15:00+00:00,PT15M
2,0,0,2021-11-27T19:30:00+00:00,PT15M
2,0,0,2021-11-27T19:45:00+00:00,PT15M
2,0,0,2021-11-27T20:00:00+00:00,PT15M
2,0,0,2021-11-27T20:15:00+00:00,PT15M
3,0,0,2021-11-27T20:30:00+00:00,PT15M
3,0,0,2021-11-27T20:45:00+00:00,PT15M
3,0,0,2021-11-27T21:00:00+00:00,PT15M
3,0,0,2021-11-27T21:15:00+00:00,PT15M
3,0,0,2021-11-27T21:30:00+00:00,PT15M
3,0,0,2021-11-27T21:45:00+00:00,PT15M
3,0,0,2021-11-27T22:00:00+00:00,PT15M
3,0,0,2021-11-27T22:15:00+00:00,PT15M
3,0,0,2021-11-27T22:30:00+00:00,PT15M
3,0,0,2021-11-27T22:45:00+00:00,PT15M
3,0,0,2021-11-27T23:00:00+00:00,PT15M
3,0,0,2021-11-27T23:15:00+00:00,PT15M
3,0,0,2021-11-27T23:30:00+00:00,PT15M
3,0,0,2021-11-27T23:45:00+00:00,PT15M
3,0,0,2021-11-28T00:00:00+00:00,PT15M
3,0,0,2021-11-28T00:15:00+00:00,PT15M
3,0,0,2021-11-28T00:30:00+00:00,PT15M
3,0,0,2021-11-28T00:45:00+00:00,PT15M
3,0,0,2021-11-28T01:00:00+00:00,PT15M
3,0,0,2021-11-28T01:15:00+00:00,PT15M
3,0,0,2021-11-28T01:30:00+00:00,PT15M
3,0,0,2021-11-28T01:45:00+00:00,PT15M
3,0,0,2021-11-28T02:00:00+00:00,PT15M
3,0,0,2021-11-28T02:15:00+00:00,PT15M
3,0,0,2021-11-28T02:30:00+00:00,PT15M
3,0,0,2021-11-28T02:45:00+00:00,PT15M
2,0,0,2021-11-28T03:00:00+00:00,PT15M
2,0,0,2021-11-28T03:15:00+00:00,PT15M
2,0,0,2021-11-28T03:30:00+00:00,PT15M
2,0,0,2021-11-28T03:45:00+00:00,PT15M
2,0,0,2021-11-28T04:00:00+00:00,PT15M
2,0,0,2021-11-28T04:15:00+00:00,PT15M
2,0,0,2021-11-28T04:30:00+00:00,PT15M
2,0,0,2021-11-28T04:45:00+00:00,PT15M
1,0,0,2021-11-28T05:00:00+00:00,PT15M
1,0,0,2021-11-28T05:15:00+00:00,PT15M
1,0,0,2021-11-28T05:30:00+00:00,PT15M
1,0,0,2021-11-28T05:45:00+00:00,PT15M
1,0,0,2021-11-28T06:00:00+00:00,PT15M
1,0,0,2021-11-28T06:15:00+00:00,PT15M
1,0,0,2021-11-28T06:30:00+00:00,PT15M
1,0,0,2021-11-28T06:45:00+00:00,PT15M
